Sample_ID,Date,Latitude,Longitude,Density_Score,Sampling_Method,Ocean,Marine_Setting,Concentration_Class,Velocity_E,Velocity_N,Velocity_E_Norm,Velocity_N_Norm,Day_Sin,Day_Cos,Lunar_Phase,Sampling_Method_Day grab,Sampling_Method_Hand picking,Sampling_Method_Manta net,Sampling_Method_Neuston net,Sampling_Method_plankton net,Sampling_Method_shovel,Marine_Setting_Beach-Nurdle Patrol,Marine_Setting_Ocean sediment,Marine_Setting_Ocean water,CMEMS_U,CMEMS_V,Node_Cluster_ID
19229,2021-03-10,43.3462,-124.3471,6.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,0.103754014,0.19280301,0.46512792,0.9814582,0.9272375462179537,0.374473674486883,0.6375748197415312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016479995101690292,0.0952177494764328,95
19249,2021-03-16,43.0986,-124.4317,3.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,0.11995941,-0.19196805,0.5387496,-1.0065764,0.9608854255574977,0.27694620226893646,-0.5524211806006778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07812738418579102,-0.17639698460698128,101
19254,2021-02-17,43.3477,-124.3222,4.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,0.1498504,-0.07520206,0.6745453,-0.40327007,0.7350336741329413,0.6780306024735382,-0.9017047503845402,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11474959552288055,-0.12268440797924995,70
19255,2021-03-17,43.3478,-124.3221,0.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Very Low,-0.06910605,-0.09193787,-0.32018104,-0.4897406,0.9655071658143364,0.2603764827344581,-0.7159855124121325,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07202368229627609,-0.07324442267417908,70
19322,2021-03-29,43.1023,-124.4326,201.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Very High,0.006557985,-0.0008579497,0.023563173,-0.019148998,0.998376906467142,0.056952196034039754,0.20813374863955145,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11719107627868652,-0.2136295661330223,144
19354,2021-04-04,43.4246,-124.2925,4.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,0.13102782,0.0018748232,0.5890337,-0.0050293114,0.9989315138848577,-0.046215046983708354,0.9964305149283419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18372142687439919,-0.29663991183042526,39
19386,2021-04-11,43.2371,-124.391,175.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,High,-0.08225063,0.15866484,-0.3798973,0.80507314,0.986146248341595,-0.16587819893463143,0.1651725793753527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17578661441802979,-0.3003021329641342,128
19406,2021-04-12,43.0981,-124.4324,29.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,-0.16241501,-0.27652907,-0.74408674,-1.4434861,0.9831469737221499,-0.1828169249850199,-0.04681858942321852,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11780144646763802,-0.27283547446131706,101
19475,2021-05-02,43.0817,-124.4352,6.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,-0.13026343,-0.039355908,-0.59802103,-0.21806018,0.8638670987837349,-0.503719798736334,0.917049366372649,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10986663401126862,-0.2874843589961529,157
19481,2021-05-03,43.3449,-124.3485,1.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Low,0.208575,-0.21298216,0.9413331,-1.115152,0.8550745085896932,-0.518505144391157,0.9805777406186911,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13977477326989174,-0.25147251784801483,95
19563,2021-05-24,29.3338,-94.7437,25.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.5176959,-0.18553083,-2.3581395,-0.9733165,0.6166212130956382,-0.7872599821916922,-0.4274378371837042,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10925626382231712,-0.14709921553730965,26
19564,2021-05-24,29.3338,-94.7436,25.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.5176959,-0.18553083,-2.3581395,-0.9733165,0.6166212130956382,-0.7872599821916922,-0.4274378371837042,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10925626382231712,-0.14709921553730965,26
19565,2021-05-22,29.3098,-94.761,50.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.64625144,0.044669446,-2.9421716,0.21608189,0.6433365204044917,-0.765583517007675,-0.7625166540680969,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.23682363331317902,-0.3180028684437275,59
19566,2021-05-21,29.3329,-94.7267,100.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.4187887,0.07187765,-1.9088008,0.35666117,0.6564105761979381,-0.7544038410927472,-0.8819403046669116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20813623443245888,-0.28260139748454094,71
19572,2021-05-25,29.6549,-95.008,34.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.9677735,-0.2648587,-4.402857,-1.3831877,0.6029878670694714,-0.7977503570459932,-0.22689472323050502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,53
19574,2021-05-26,28.9385,-95.2952,20.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.7358618,-0.13271269,-3.3492742,-0.70041585,0.5891760872322963,-0.8080046647350754,-0.016118658823195794,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10254219174385071,-0.15442365780472755,30
19582,2021-05-26,29.3052,-94.7681,9.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.7358618,-0.13271269,-3.3492742,-0.70041585,0.5891760872322963,-0.8080046647350754,-0.016118658823195794,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04577776417136192,-0.08117923513054848,125
19619,2021-05-27,28.0271,-97.0446,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,-0.5578042,-0.38564998,-2.5403528,-2.0072918,0.5751899607119775,-0.8180198708443174,0.19538435698596257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,82
19621,2021-05-25,29.6527,-95.0092,26.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.9677735,-0.2648587,-4.402857,-1.3831877,0.6029878670694714,-0.7977503570459932,-0.22689472323050502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,53
19691,2021-06-22,29.1582,-90.1022,59.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.114439696,0.23536482,0.5136733,1.2013665,0.16481784665719793,-0.9863240225317866,-0.5265605423827738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16968291252851486,0.09033478796482086,61
19692,2021-06-22,29.1818,-90.0633,63.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.05891291,0.2402263,0.2614133,1.2264848,0.16481784665719793,-0.9863240225317866,-0.5265605423827738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16968291252851486,0.09033478796482086,5
19694,2021-06-23,29.6827,-85.3105,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.20279278,0.09189423,0.9150643,0.46008283,0.14782713347053048,-0.9890132145779883,-0.3351656127922114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26612140238285065,-0.22827845066785812,55
19695,2021-06-27,29.2374,-89.9825,21.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.08079202,0.20537102,-0.37327075,1.0463946,0.07947729992362097,-0.9968366760893436,0.48756079637782046,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13367107138037682,-0.09155552834272385,55
19715,2021-06-29,29.1736,-90.0775,7.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-1.1102021,0.23604767,-5.049915,1.2048947,0.04514101777397193,-0.9989806246941579,0.8044988348957959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15564439818263054,-0.11597033590078354,89
19734,2021-07-06,29.174,-90.0773,42.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.37427565,-0.07014749,1.6941166,-0.3771541,-0.07518957641475855,-0.9971692572470178,0.6574130799475115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20508438348770142,0.1745658740401268,89
19735,2021-07-06,29.1795,-90.067,49.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.37427565,-0.07014749,1.6941166,-0.3771541,-0.07518957641475855,-0.9971692572470178,0.6574130799475115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20508438348770142,0.1745658740401268,124
19745,2021-07-14,41.5802,-71.3231,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,132
19746,2021-07-14,41.5805,-71.3217,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,132
19747,2021-07-14,41.6249,-71.3263,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,132
19748,2021-07-14,41.6519,-71.3479,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,-0.17886293,-0.07345602,-0.81881016,-0.3942486,-0.2112757555821793,-0.9774264960104055,-0.8331444045479051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,132
19749,2021-05-27,29.5327,-95.0094,53.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.7193341,-0.15431517,-3.2741885,-0.8120315,0.5751899607119775,-0.8180198708443174,0.19538435698596257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,38
20046,2021-10-04,29.1268,-95.0599,92.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.19029291,0.0057082814,-0.8707369,0.014777394,-0.9986126020839734,0.052658056924614005,0.4057079533512862,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08606219664216042,-0.10864589363336563,31
20125,2021-10-21,29.281,-94.8007,32.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.1512404,-0.09743044,-0.69332004,-0.5181196,-0.9410336347451197,0.3383130181923076,0.05768997319426853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,107
20126,2021-10-21,29.281,-94.8007,27.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.1512404,-0.09743044,-0.69332004,-0.5181196,-0.9410336347451197,0.3383130181923076,0.05768997319426853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,107
20139,2021-10-26,29.5931,-94.9908,124.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.026445493,0.13795908,-0.12637271,0.6980906,-0.9084917035725082,0.41790288888678667,0.9007814136013818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,99
20155,2021-10-27,28.7379,-96.4018,12.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,47
20156,2021-10-27,28.6916,-96.2433,16.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,83
20157,2021-10-27,28.6987,-96.2182,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,120
20158,2021-10-27,28.7043,-96.2093,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,15
20160,2021-10-27,28.7108,-95.9145,6.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,42
20161,2021-10-27,29.2117,-95.2082,173.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,21
20162,2021-10-28,29.2903,-94.7869,136.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3009125031530857,0.35462507978081703,118
20169,2021-10-28,29.3197,-94.7458,3.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22522659972310066,0.2453688159584999,129
20170,2021-10-28,29.2908,-94.7859,7.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3009125031530857,0.35462507978081703,118
20171,2021-10-28,29.2939,-94.7806,8.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.36263955,-0.10297255,1.6412535,-0.5467546,-0.8935790198239952,0.4489059314938798,0.999719324748216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22522659972310066,0.2453688159584999,126
20174,2021-10-29,29.276,-94.8087,12.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.7301351,-0.24069935,3.3107977,-1.2583611,-0.8857249183835637,0.4642104791518923,0.9821784509334471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,188
20175,2021-10-29,29.2763,-94.8086,29.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.7301351,-0.24069935,3.3107977,-1.2583611,-0.8857249183835637,0.4642104791518923,0.9821784509334471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,188
20179,2021-10-31,29.2022,-94.9366,2.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.5083176,-0.21370132,2.3030736,-1.1188678,-0.8692328164574792,0.49440298420761813,0.8169968326665313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11474959552288055,0.07202368229627609,133
20220,2021-10-27,29.5963,-94.9869,105.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.04384178,0.32233608,-0.20540461,1.6507294,-0.9011686968561569,0.4334685453485363,0.9721728639061448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,14
20245,2021-10-30,29.3342,-94.7835,0.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Very Low,0.548404,-0.21106319,2.4851873,-1.1052371,-0.8776087166898392,0.4793776594606945,0.920341335750006,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13306070119142532,0.16418958082795143,123
20253,2021-10-30,29.1681,-94.9944,12.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.5083176,-0.21370132,2.3030736,-1.1188678,-0.8776087166898392,0.4793776594606945,0.920341335750006,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22095400840044022,0.14831995591521263,91
20294,2021-11-13,43.412,-124.3003,1.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Low,0.16119939,0.11372556,0.72610414,0.57288086,-0.7379428103031386,0.6748632518680403,-0.9715720692944477,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003662221133708954,0.06469924002885818,138
20317,2021-11-16,43.0992,-124.4321,16.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,0.059325416,-0.27034196,0.26328734,-1.4115186,-0.7021479494046978,0.7120310787787131,-0.6392149752041472,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.031128879636526108,-0.04150517284870148,101
20422,2021-11-30,43.3483,-124.3216,0.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Very Low,0.046153955,0.04632072,0.20344897,0.22461368,-0.5120551783114646,0.8589525565270845,0.7554285090208855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.056764427572488785,-0.035401470959186554,70
20525,2022-01-14,43.0994,-124.4322,58.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,High,0.15687168,0.10417308,0.7064432,0.5235252,0.23851257519407648,0.9711394088771653,-0.6491711209100147,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.01892147585749626,0.036011841148138046,101
20539,2022-01-23,43.0787,-124.4358,67.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,High,-0.100618675,0.06240588,-0.46334392,0.30772248,0.38541335945432564,0.9227440286201427,0.9350585163979198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.040894802659749985,-0.04150517284870148,24
20545,2022-01-24,43.0622,-124.4381,37.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,Medium,0.0044257357,0.11038232,0.013876293,0.555607,0.4012289854475009,0.9159777842484877,0.9888302486148426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.01342814415693283,0.025025177747011185,96
20547,2022-01-25,43.239,-124.3907,154.0,Hand picking,Pacific Ocean,Beach-Nurdle Patrol,High,0.006635449,0.0674611,0.023915092,0.33384177,0.4169258813287287,0.908940487313808,0.9980057434335011,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10193182155489922,-0.01342814415693283,128
20589,2022-01-17,29.3339,-94.7444,3.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.1866876,-0.17572719,0.84189796,-0.9226631,0.2882906407095177,0.9575429528116719,-0.06813528448278418,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10864589363336563,0.14587847515940666,26
20622,2022-02-11,29.5585,-95.0168,12.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.021757912,-0.0013702345,0.09261694,-0.02179587,0.6612634749656386,0.7501537286959042,-0.858406877437867,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,93
20623,2022-02-11,29.5932,-94.9908,80.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,0.021757912,-0.0013702345,0.09261694,-0.02179587,0.6612634749656386,0.7501537286959042,-0.858406877437867,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,99
20634,2022-02-16,28.0323,-96.8854,34.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.086174965,-0.01679281,-0.39772567,-0.10148121,0.7232617254437388,0.6905740195722293,0.03168234011072247,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004272591322660446,0.001831110566854477,57
20635,2022-02-16,27.9817,-96.9381,46.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.18139479,-0.07381458,-0.83031243,-0.3961012,0.7232617254437388,0.6905740195722293,0.03168234011072247,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004272591322660446,0.001831110566854477,37
20637,2022-02-16,28.3918,-80.5958,7.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,0.12336065,0.48690212,0.5542015,2.501009,0.7232617254437388,0.6905740195722293,0.03168234011072247,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,8
20663,2022-03-06,27.6322,-97.1934,51.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,High,-0.013941882,0.079085566,-0.0695684,0.39390302,0.8992961915530253,0.4373400963303323,-0.6593332675198078,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.008545182645320892,0.014648884534835815,7
20667,2022-03-08,27.3467,-97.3269,1.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Low,0.13167933,-0.3208401,0.5919935,-1.6724322,0.9138076496466615,0.4061472386305789,-0.9109037335683473,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17212439328432083,-0.32898953184485435,54
20702,2022-03-15,21.2238,-97.4185,4.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.21793315,0.3238845,-0.99630743,1.6587298,0.9559793438440766,0.2934339689665273,-0.4853318776492732,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,10
20703,2022-03-15,21.2237,-97.4185,5.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.21793315,0.3238845,-0.99630743,1.6587298,0.9559793438440766,0.2934339689665273,-0.4853318776492732,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,10
20986,2022-04-21,27.9154,-96.9973,39.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.10930944,0.057763726,-0.50282633,0.28373736,0.9431964659565866,-0.33223549871590435,0.8831399212871116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03479110077023506,-0.04699850454926491,181
20987,2022-04-22,27.9158,-96.997,31.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.033245154,0.17550159,-0.1572638,0.8920652,0.9373419384643772,-0.3484108069446808,0.9622855877445794,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05493331700563431,-0.04943998530507088,181
20988,2022-04-23,28.6986,-96.2179,6.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.37457845,-0.006899928,-1.7079521,-0.050366685,0.9312100364121947,-0.3644830148102912,0.9980321808261063,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,120
20989,2022-04-23,29.2888,-94.7884,10.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.330434,-0.059611555,-1.5074024,-0.32271704,0.9312100364121947,-0.3644830148102912,0.9980321808261063,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.24719992652535439,-0.22461622953414917,118
20995,2022-04-26,27.829,-97.0521,6.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.21799983,0.025545433,-0.99661034,0.11727196,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,68
21001,2022-04-26,29.2667,-94.825,27.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,115
21002,2022-04-26,29.2668,-94.8251,25.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,115
21003,2022-04-26,29.2657,-94.8252,38.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,115
21004,2022-04-26,29.2652,-94.8274,29.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,202
21005,2022-04-26,29.2639,-94.8291,35.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,140
21006,2022-04-26,29.3327,-94.7335,6.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14099551364779472,-0.21790215745568275,130
21007,2022-04-26,29.3327,-94.7335,10.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14099551364779472,-0.21790215745568275,130
21008,2022-04-26,29.3327,-94.7335,3.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.33310306,-0.11237285,-1.5195282,-0.59532404,0.9111686353326631,-0.41203363695942635,0.838886998489607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14099551364779472,-0.21790215745568275,130
21011,2022-04-27,29.283,-94.7979,7.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.4032163,-0.20608272,-1.8380549,-1.079504,0.9039461929224011,-0.42764620926777464,0.7050307298577643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,131
21012,2022-04-27,29.2669,-94.825,22.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.4032163,-0.20608272,-1.8380549,-1.079504,0.9039461929224011,-0.42764620926777464,0.7050307298577643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,115
21013,2022-04-27,29.2707,-94.8188,11.0,Hand picking,Atlantic Ocean,Beach-Nurdle Patrol,Medium,-0.4032163,-0.20608272,-1.8380549,-1.079504,0.9039461929224011,-0.42764620926777464,0.7050307298577643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,108
