Node_ID,Lat,Lon
317,29.285323871258512,-94.79345530551218
318,29.309582217925477,-94.76097698651499
319,43.34555020867497,-124.3482508816043
320,29.267285637083845,-94.82394729279618
321,29.23492397222417,-94.88234443482861
322,29.221235377295674,-94.90528766883443
323,29.28039869723002,-94.8016724185554
324,29.32936233261934,-94.73065552067604
325,29.32765520911952,-94.73346257273562
326,29.24116614110119,-94.87088871932383
327,29.274333103040842,-94.81159429521117
328,29.182179459264674,-94.97089565542223
329,29.127146269447717,-95.05950339187514
330,29.320222731894017,-94.74502375684052
331,29.277945806664736,-94.80558335688049
332,29.274939660386814,-94.81059438606235
333,29.26719321755836,-94.82409481628315
334,29.593139025670283,-94.99079998670722
335,29.32938902310708,-94.73060009523874
336,29.215804786552532,-94.91419350273519
337,29.27948263685664,-94.80308233665713
338,43.09885406933205,-124.43240846580248
339,29.309571343476723,-94.76099332254941
340,29.26693877563188,-94.82452431723492
341,29.294626795529524,-94.78081499337978
342,29.276174977279037,-94.80852793319686
343,29.23492399892497,-94.88234439542346
344,29.121252174477235,-95.06866521614997
345,29.30927780229651,-94.76138696133583
346,29.182262313863305,-94.97078270858461
