Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.19025497,-0.10518847,-0.15909258,-0.09786956,3.56339
-0.19025497,-0.10518847,-0.15949443,-0.09821497,3.5111544
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.19025497,-0.10518847,-0.15949443,-0.09821497,3.5111544
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.19025497,-0.10518847,-0.15949443,-0.09821497,3.5111544
-0.19025497,-0.10518847,-0.15949443,-0.09821497,3.5111544
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.111092374,-0.10778919,-0.22256121,-0.07372539,12.975177
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.19025497,-0.10518847,-0.15949443,-0.09821497,3.5111544
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.26412287,-0.23249717,-0.22166866,-0.17209809,8.21841
-0.33098474,-0.26213348,-0.26953074,-0.23490931,7.482285
-0.33098474,-0.26213348,-0.26953074,-0.23490931,7.482285
-0.33098474,-0.26213348,-0.26953074,-0.23490931,7.482285
-0.33098474,-0.26213348,-0.25536072,-0.22002377,9.635592
-0.33098474,-0.26213348,-0.26953074,-0.23490931,7.482285
-0.26412287,-0.23249717,-0.21944338,-0.16950117,8.5974455
0.02160067,-0.07243218,-0.28964555,-0.25328153,40.072216
0.25685963,-0.086407535,-0.15185636,-0.082612365,45.500225
-0.16631362,-0.0304563,-0.27789292,-0.08624096,13.88686
-0.05119151,0.08099978,-0.3419761,-0.030348673,34.66222
