Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.120360106,-0.025954993,-0.14758919,-0.075738855,6.316717
-0.19025497,-0.10518847,-0.19593422,-0.13436446,3.3088307
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.19025497,-0.10518847,-0.19593422,-0.13436446,3.3088307
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.19025497,-0.10518847,-0.19593422,-0.13436446,3.3088307
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.19025497,-0.10518847,-0.19593422,-0.13436446,3.3088307
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.19025497,-0.10518847,-0.19593422,-0.13436446,3.3088307
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.33098474,-0.26213348,-0.17114721,-0.16957152,20.561306
-0.33098474,-0.26213348,-0.17114721,-0.16957152,20.561306
-0.33098474,-0.26213348,-0.17114721,-0.16957152,20.561306
-0.33098474,-0.26213348,-0.17114721,-0.16957152,20.561306
-0.33098474,-0.26213348,-0.17114721,-0.16957152,20.561306
-0.33098474,-0.26213348,-0.16196151,-0.16435671,21.737108
-0.33098474,-0.26213348,-0.17114721,-0.16957152,20.561306
-0.26412287,-0.23249717,-0.24325599,-0.20826349,3.5599751
-0.050510444,-0.21274069,-0.14377625,-0.14802662,12.636866
0.25685963,-0.086407535,-0.16220416,-0.1311973,46.915882
0.024835067,-0.25570384,-0.0700046,-0.038995147,26.333057
0.31578553,-0.5515848,0.07979949,-0.013746101,65.3819
-0.9292428,0.07194626,-0.059745118,-0.0012644306,97.13498
0.31578553,-0.5515848,0.116088174,-0.007374622,64.531395
-0.9292428,0.07194626,-0.035687193,0.011664666,99.6967
