Actual_E,Actual_N,Pred_E,Pred_N,Error_KM
-0.16769291,-0.056646902,-0.18925604,-0.07109833,2.8896325
0.034014594,0.24963248,-0.0797038,-0.04967738,35.642963
0.5083176,-0.21370132,0.024020176,-0.08094228,55.900925
-0.08852399,-0.2226738,-0.17753972,-0.08223058,18.509975
-0.08852399,-0.2226738,-0.17753972,-0.08223058,18.509975
-0.16769291,-0.056646902,-0.11186149,-0.04578139,6.331757
-0.16769291,-0.056646902,-0.11186149,-0.04578139,6.331757
0.0798458,-0.122962326,-0.03555556,-0.022952579,16.999342
0.5036442,0.22590554,0.09533929,-0.36929476,80.34932
0.1866876,-0.17572719,0.26192307,0.024555244,23.816607
-0.086174965,-0.01679281,0.08357821,-0.040373415,19.078373
-0.033245154,0.17550159,-0.17760521,-0.07419179,32.107014
-0.33310306,-0.11237285,-0.25579977,-0.056662094,10.607276
-0.33310306,-0.11237285,-0.22841832,-0.048925612,13.626789
-0.33310306,-0.11237285,-0.2557493,-0.0567142,10.608446
-0.33310306,-0.11237285,-0.25008202,-0.071588516,10.296863
-0.33310306,-0.11237285,-0.25008202,-0.071588516,10.296863
-0.33310306,-0.11237285,-0.25008202,-0.071588516,10.296863
-0.4032163,-0.20608272,-0.2237989,-0.050475363,26.438032
-0.120360106,-0.025954993,-0.136555,-0.09561484,7.9613414
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.16436717,-0.107100986,10.276044
-0.120360106,-0.025954993,-0.19831489,-0.096659414,11.715637
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.2075172,0.41800117,-0.18748836,-0.025204785,49.38804
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.16436717,-0.107100986,10.276044
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.120360106,-0.025954993,-0.166185,-0.10418841,10.092979
-0.19025497,-0.10518847,-0.1419145,-0.10438441,5.382005
-0.26412287,-0.23249717,-0.17054543,-0.10420503,17.676975
-0.26412287,-0.23249717,-0.14043248,-0.10483531,19.787695
-0.19025497,-0.10518847,-0.15130529,-0.106541395,4.338494
-0.26412287,-0.23249717,-0.17054543,-0.10420503,17.676975
-0.26412287,-0.23249717,-0.1404188,-0.1047248,19.79759
-0.26412287,-0.23249717,-0.14040181,-0.10485955,19.788132
-0.26412287,-0.23249717,-0.14045464,-0.104799934,19.788807
-0.26412287,-0.23249717,-0.140215,-0.10505608,19.78692
-0.26412287,-0.23249717,-0.17054543,-0.10420503,17.676975
-0.26412287,-0.23249717,-0.17054543,-0.10420503,17.676975
-0.26412287,-0.23249717,-0.17054543,-0.10420503,17.676975
-0.26412287,-0.23249717,-0.14043248,-0.10483531,19.787695
-0.26412287,-0.23249717,-0.14043248,-0.10483531,19.787695
-0.26412287,-0.23249717,-0.14043248,-0.10483531,19.787695
-0.19025497,-0.10518847,-0.14566976,-0.10634356,4.9648914
-0.26412287,-0.23249717,-0.14072709,-0.104513116,19.790691
-0.26412287,-0.23249717,-0.14043248,-0.10483531,19.787695
-0.26412287,-0.23249717,-0.1403018,-0.10492679,19.790512
-0.26412287,-0.23249717,-0.17005894,-0.1058812,17.558813
-0.19025497,-0.10518847,-0.15130529,-0.106541395,4.338494
-0.26412287,-0.23249717,-0.2139702,-0.10905817,14.832101
-0.26412287,-0.23249717,-0.2139702,-0.10905817,14.832101
-0.26412287,-0.23249717,-0.13605402,-0.104192786,20.18046
-0.26412287,-0.23249717,-0.1403018,-0.10492679,19.790512
-0.26412287,-0.23249717,-0.1403018,-0.10492679,19.790512
-0.26412287,-0.23249717,-0.14029625,-0.104978785,19.786789
-0.26412287,-0.23249717,-0.14029625,-0.104978785,19.786789
-0.26412287,-0.23249717,-0.1403018,-0.10492679,19.790512
-0.26412287,-0.23249717,-0.14029625,-0.104978785,19.786789
-0.26412287,-0.23249717,-0.14029625,-0.104978785,19.786789
-0.26412287,-0.23249717,-0.14029625,-0.104978785,19.786789
-0.26412287,-0.23249717,-0.1404188,-0.1047248,19.79759
-0.26412287,-0.23249717,-0.1403018,-0.10492679,19.790512
-0.26412287,-0.23249717,-0.14040181,-0.10485955,19.788132
-0.19025497,-0.10518847,-0.22477983,-0.109997116,3.8804066
-0.26412287,-0.23249717,-0.13560654,-0.10098627,20.469433
-0.26412287,-0.23249717,-0.12929367,-0.09771149,21.22277
-0.33098474,-0.26213348,-0.16964605,-0.117751695,24.101814
-0.33098474,-0.26213348,-0.16964605,-0.117751695,24.101814
-0.33098474,-0.26213348,-0.16964605,-0.117751695,24.101814
-0.33098474,-0.26213348,-0.16964605,-0.117751695,24.101814
-0.33098474,-0.26213348,-0.16964605,-0.117751695,24.101814
-0.33098474,-0.26213348,-0.13494791,-0.09924404,28.373154
-0.33098474,-0.26213348,-0.14444858,-0.11759514,26.269413
-0.26412287,-0.23249717,-0.1404188,-0.1047248,19.79759
-0.050510444,-0.21274069,-0.13193503,-0.09998855,15.48229
0.25685963,-0.086407535,-0.13859883,-0.15697764,44.717888
0.024835067,-0.25570384,-0.13757537,-0.09199113,25.67103
0.31578553,-0.5515848,0.20104529,-0.16853851,44.512657
-0.9292428,0.07194626,-0.0060669137,0.117694974,102.89405
0.31578553,-0.5515848,0.20900024,-0.16281702,44.88053
-0.9292428,0.07194626,0.0015323134,0.124041915,103.776054
